StateCode,State,County,Year,Month,NO2 Mean,O3 Mean,SO2,CO
OK,Oklahoma,Kay,2003,9,4.724411187,0.034690187,2.634030719,0.029983
OK,Oklahoma,Kay,2003,10,6.025727222,0.027738444,3.417007056,0.03699075
OK,Oklahoma,Kay,2003,11,5.155228667,0.019208333,1.279166667,0.043055667
OK,Oklahoma,Kay,2004,2,9.0550595,0.03221275,2.09776775,0.002178
OK,Oklahoma,Kay,2004,3,6.449622903,0.031164065,3.244384532,0.085954274
OK,Oklahoma,Kay,2004,4,5.544360792,0.036374583,2.334388583,0
OK,Oklahoma,Kay,2004,5,4.104947377,0.034925,1.464049689,0
OK,Oklahoma,Kay,2004,6,3.967115614,0.040249045,3.190642534,0.009046068
OK,Oklahoma,Kay,2004,7,0.798148133,0.040851822,1.273160822,0
OK,Oklahoma,Kay,2004,8,4.445512923,0.038215308,1.105769269,0.010990231
OK,Oklahoma,Kay,2004,9,0,0.038256231,1.130448731,0.011218
OK,Oklahoma,Oklahoma,2011,1,13.42559533,0.023083333,1.020138833,0.370580833
OK,Oklahoma,Oklahoma,2011,2,8.995941464,0.029735286,0.39488775,0.462749071
OK,Oklahoma,Oklahoma,2011,3,6.184395774,0.034771516,0.153423581,0.527537548
OK,Oklahoma,Oklahoma,2011,4,5.769755,0.0421848,0.209800717,0.26194515
OK,Oklahoma,Oklahoma,2011,5,3.047986286,0.040513357,-0.121822446,0.04079275
OK,Oklahoma,Oklahoma,2011,6,3.915891069,0.048828931,0.029053172,0.064807069
OK,Oklahoma,Oklahoma,2011,7,4.81778029,0.050717742,0.259792806,0.049769177
OK,Oklahoma,Oklahoma,2011,8,5.846180742,0.052926968,0.678709177,0.0723145
OK,Oklahoma,Oklahoma,2011,9,7.026434467,0.040750033,1.2431146,0.11961355
OK,Oklahoma,Oklahoma,2011,10,7.491673581,0.039189548,1.739865339,0.18677829
OK,Oklahoma,Oklahoma,2011,11,7.002885967,0.026265467,1.258568,0.25208335
OK,Oklahoma,Oklahoma,2011,12,10.11491226,0.018934263,1.040086895,0.361975605
OK,Oklahoma,Oklahoma,2012,1,7.782895821,0.020925536,0.950594821,0.197316714
OK,Oklahoma,Oklahoma,2012,2,7.111677241,0.025987172,0.673200293,0.235092379
OK,Oklahoma,Oklahoma,2012,3,4.153071419,0.034689903,-0.278610226,0.151930194
OK,Oklahoma,Oklahoma,2012,4,2.852777833,0.040115167,-0.26618685,0.094948667
OK,Oklahoma,Oklahoma,2012,5,2.300499355,0.042295742,0.007037258,0.125463919
OK,Oklahoma,Oklahoma,2012,6,3.739520167,0.044376433,0.035347217,0.139365917
OK,Oklahoma,Oklahoma,2012,7,4.472140806,0.044991935,0.074359565,0.096890532
OK,Oklahoma,Oklahoma,2012,8,5.403958968,0.047411258,0.164594177,0.07115971
OK,Oklahoma,Oklahoma,2012,9,5.071742467,0.037234733,0.108028967,0.126735817
OK,Oklahoma,Oklahoma,2012,10,5.698889742,0.026694871,0.204059306,0.09910879
OK,Oklahoma,Oklahoma,2012,11,7.953076033,0.0286391,0.718828383,0.122531333
OK,Oklahoma,Oklahoma,2012,12,8.422579161,0.019861806,0.514698839,0.098649871
OK,Oklahoma,Oklahoma,2013,1,9.873475323,0.020926129,0.26700271,0.155298048
OK,Oklahoma,Oklahoma,2013,2,7.133754357,0.028847679,0.303500446,0.131737804
OK,Oklahoma,Oklahoma,2013,3,5.408387161,0.036090032,0.896074645,0.121303016
OK,Oklahoma,Oklahoma,2013,4,3.9375,0.039686033,0.003396483,0.119827883
OK,Oklahoma,Oklahoma,2013,5,3.260051452,0.036204387,0.005107532,0.090089161
OK,Oklahoma,Oklahoma,2013,6,3.048760286,0.038200857,0.570540786,0.174851071
OK,Oklahoma,Oklahoma,2013,7,3.802890613,0.038997323,0.037365597,0.211430532
OK,Oklahoma,Oklahoma,2013,8,4.080285032,0.037870968,0.006384419,0.192367935
OK,Oklahoma,Oklahoma,2013,9,5.3604798,0.041465267,0.086206017,0.15792755
OK,Oklahoma,Oklahoma,2013,10,4.821062,0.029217645,0.094668323,0.088169113
OK,Oklahoma,Oklahoma,2013,11,6.435756167,0.025024333,0.10774375,0.0615673
OK,Oklahoma,Oklahoma,2013,12,10.62883681,0.019635161,0.280261161,0.132626694
OK,Oklahoma,Oklahoma,2014,1,7.283293387,0.026661387,0.073964806,0.126534032
OK,Oklahoma,Oklahoma,2014,2,6.634199107,0.030075,0.0576965,0.146959071
OK,Oklahoma,Oklahoma,2014,3,6.618157419,0.033705581,0.115938306,0.102239
OK,Oklahoma,Oklahoma,2014,4,3.960353533,0.039504167,0.029652767,0.1210529
OK,Oklahoma,Oklahoma,2014,5,3.452346065,0.038327839,0.030322242,0.110659177
OK,Oklahoma,Oklahoma,2014,6,2.656097733,0.033421367,0.00131945,0.107198617
OK,Oklahoma,Oklahoma,2014,7,3.038831241,0.036057069,0.04246181,0.152980345
OK,Oklahoma,Oklahoma,2014,8,3.972699935,0.042621419,0.211933565,0.153924758
OK,Oklahoma,Oklahoma,2014,9,3.811309533,0.032368167,0.143045633,0.09082225
OK,Oklahoma,Oklahoma,2014,10,6.129569935,0.031712387,0.068884403,0.266991532
OK,Oklahoma,Oklahoma,2014,11,6.3650794,0.025298633,0.114570717,0.177001283
OK,Oklahoma,Oklahoma,2014,12,6.063887742,0.015239161,0.062010806,0.238392
OK,Oklahoma,Oklahoma,2015,1,8.310693387,0.02118271,0.108210274,0.27849879
OK,Oklahoma,Oklahoma,2015,2,6.510222571,0.025653143,0.199874768,0.225640054
OK,Oklahoma,Oklahoma,2015,3,6.430917258,0.031404194,0.259777016,0.148346774
OK,Oklahoma,Oklahoma,2015,4,3.615079,0.037625,1,0.107133833
OK,Oklahoma,Ottawa,2001,1,15.289123,0.006859778,0.765014667,0.067361806
OK,Oklahoma,Ottawa,2001,2,9.690476071,0.016458286,0.638948357,0.021634071
OK,Oklahoma,Ottawa,2001,3,10.31565633,0.030522167,0.527825125,0.055584333
OK,Oklahoma,Ottawa,2001,4,7.450339444,0.040286667,0.272272778,0.049659389
OK,Oklahoma,Ottawa,2001,5,7.175347484,0.039116581,1.148498065,0.030143306
OK,Oklahoma,Ottawa,2001,6,7.2722222,0.0409292,0.81930555,0.03847885
OK,Oklahoma,Ottawa,2001,7,8.445460871,0.044585161,1.634198387,0.05522921
OK,Oklahoma,Ottawa,2001,8,9.507125194,0.04044971,1.05453129,0.032468274
OK,Oklahoma,Ottawa,2001,9,9.400049433,0.031837433,1.213293833,0.016223967
OK,Oklahoma,Ottawa,2001,10,10.3149585,0.033505929,2.756806929,0.034071
OK,Oklahoma,Ottawa,2001,11,11.165169,0.0226982,1.171777083,0.029779533
OK,Oklahoma,Ottawa,2001,12,10.30027175,0.0209365,1.576619187,0.043851937
OK,Oklahoma,Ottawa,2002,2,18.571429,0.030909,1.877381,0.085
OK,Oklahoma,Ottawa,2002,3,8.835157743,0.029907771,1.743144743,0.044557771
OK,Oklahoma,Ottawa,2002,4,7.26924632,0.03371004,1.69602262,0.0274038
OK,Oklahoma,Ottawa,2002,5,9.833333,0.0385,0,0.0083335
OK,Oklahoma,Ottawa,2002,6,6.35863636,0.03653832,0.16308336,0.03317428
OK,Oklahoma,Ottawa,2002,7,7.342162316,0.033513263,0.265558711,0.050916105
OK,Oklahoma,Ottawa,2002,8,6.877881192,0.034140731,0.290483654,0.044732135
OK,Oklahoma,Ottawa,2002,9,7.5280795,0.042104,0.842067625,0.049652875
OK,Oklahoma,Ottawa,2002,10,7.105768419,0.021340129,0.412425177,0.031258484
OK,Oklahoma,Ottawa,2002,11,8.505661125,0.02231075,0.556372938,0.018229187
OK,Oklahoma,Ottawa,2003,2,7.66666675,0.02730725,0.922395812,0.044791625
OK,Oklahoma,Ottawa,2003,3,9.467220308,0.031439769,0.504338385,0.070495846
OK,Oklahoma,Ottawa,2003,4,7.281199667,0.037769714,0.516292286,0.045142238
OK,Oklahoma,Ottawa,2003,6,5.626984167,0.039937833,0.271304625,0.064236083
OK,Oklahoma,Ottawa,2003,7,8.3729166,0.0384927,0.25579545,0.060472225
OK,Oklahoma,Ottawa,2003,8,8.36564625,0.041290857,0.358730161,0.059002125
OK,Oklahoma,Ottawa,2003,9,8.184173714,0.030765357,0.544607393,0.019175179
OK,Oklahoma,Ottawa,2003,10,8.545455,0.01925,0,0.0460225
OK,Oklahoma,Ottawa,2004,2,6.375,0.0375,0.4541665,0.04375
OK,Oklahoma,Ottawa,2004,3,7.751848032,0.030312645,0.318559742,0.029701629
OK,Oklahoma,Ottawa,2004,4,6.840881667,0.037207,0.370535317,0.036878017
OK,Oklahoma,Ottawa,2004,5,5.118571774,0.032044323,0.164719823,0.013058065
OK,Oklahoma,Ottawa,2004,6,4.348745767,0.030254667,0.189972783,0.009363633
OK,Oklahoma,Ottawa,2004,7,5.532375233,0.036663867,0.219331467,0.030570667
OK,Oklahoma,Ottawa,2004,8,6.238429129,0.034017484,0.389354581,0.010927952
OK,Oklahoma,Ottawa,2004,9,6.544830933,0.038274567,0.4692417,0.0046836
OK,Oklahoma,Ottawa,2004,10,6.423912968,0.026002645,0.255284742,0.004368306
OK,Oklahoma,Ottawa,2004,11,7.317045433,0.0200181,0.599930567,0.01088385
OK,Oklahoma,Ottawa,2004,12,16.909091,0.00825,0.9857145,0.0045455
OK,Oklahoma,Ottawa,2005,2,5.458333,0.0295,0.11875,0.0041665
OK,Oklahoma,Ottawa,2005,3,9.112435677,0.031334742,0.43335421,0.042420548
OK,Oklahoma,Ottawa,2005,4,7.535303067,0.039669433,0.297714633,0.02083965
OK,Oklahoma,Ottawa,2005,5,6.683506172,0.039356828,0.202717534,0.009433069
OK,Oklahoma,Ottawa,2005,6,6.611469867,0.039815267,0.118533033,0.006944433
OK,Oklahoma,Tulsa,2006,10,10.68689089,0.022199111,1.093732778,0.306095611
OK,Oklahoma,Tulsa,2006,11,12.3849567,0.020490267,0.9890278,0.370625
OK,Oklahoma,Tulsa,2006,12,14.25048871,0.016443161,1.617863258,0.421656758
OK,Oklahoma,Tulsa,2007,1,12.90397642,0.018387129,1.143457613,0.38326521
OK,Oklahoma,Tulsa,2007,2,11.83541662,0.02617725,0.79765625,0.427421812
OK,Oklahoma,Tulsa,2007,3,9.815754774,0.027755774,0.764876129,0.333829871
OK,Oklahoma,Tulsa,2007,4,8.0315475,0.032476367,0.48557895,0.306159467
OK,Oklahoma,Tulsa,2007,5,7.762719269,0.027475962,0.275500519,0.325779346
OK,Oklahoma,Tulsa,2007,6,7.018874267,0.026001367,0.1658362,0.2519124
OK,Oklahoma,Tulsa,2007,7,7.550858158,0.025989947,0.485972526,0.289967579
OK,Oklahoma,Tulsa,2007,8,9.841231867,0.0298416,0.970103733,0.2944034
OK,Oklahoma,Tulsa,2007,9,9.5828296,0.025503967,0.892765267,0.303458433
OK,Oklahoma,Tulsa,2007,10,8.067368731,0.023830385,0.652801731,0.273046712
OK,Oklahoma,Tulsa,2007,11,12.09092438,0.018790038,1.561314712,0.35596675
OK,Oklahoma,Tulsa,2007,12,11.82848193,0.015972379,1.050966931,0.397533328
OK,Oklahoma,Tulsa,2008,1,11.88853816,0.01892471,1.143363387,0.341994258
OK,Oklahoma,Tulsa,2008,2,11.33754469,0.019711172,0.871083793,0.324754948
OK,Oklahoma,Tulsa,2008,3,9.124616,0.030365677,1.042855629,0.280701935
OK,Oklahoma,Tulsa,2008,4,9.029761714,0.029482143,0.508333357,0.301964357
OK,Oklahoma,Tulsa,2009,2,12.29608583,0.027264,0.541869417,0.294513917
OK,Oklahoma,Tulsa,2009,3,12.458333,0.034292,0.4145835,0.2187685
OK,Oklahoma,Tulsa,2009,4,8.831387633,0.033688233,0.718557883,0.276612
OK,Oklahoma,Tulsa,2009,5,6.877062839,0.028551419,0.595349048,0.275251742
OK,Oklahoma,Tulsa,2009,6,7.835678067,0.035829167,0.833135083,0.2360315
OK,Oklahoma,Tulsa,2009,7,8.218299065,0.036698935,0.922376694,0.234467065
OK,Oklahoma,Tulsa,2009,8,7.829733897,0.033420207,0.675246345,0.215769776
OK,Oklahoma,Tulsa,2009,9,8.344363233,0.0264361,0.580663333,0.276451617
OK,Oklahoma,Tulsa,2009,10,6.756528452,0.01845571,0.467611903,0.21405121
OK,Oklahoma,Tulsa,2009,11,10.4164787,0.021507733,0.845977883,0.31657765
OK,Oklahoma,Tulsa,2009,12,11.95158733,0.016261333,0.61867515,0.3037118
OK,Oklahoma,Tulsa,2010,1,13.44796465,0.01975829,1.075674952,0.310172419
OK,Oklahoma,Tulsa,2010,2,10.74814952,0.021639222,0.846354556,0.320786704
OK,Oklahoma,Tulsa,2010,3,8.471066452,0.031362032,0.521993823,0.295156597
OK,Oklahoma,Tulsa,2010,4,6.6333332,0.0354668,0.9566667,0.2200749
OK,Oklahoma,Tulsa,2010,5,5.72643895,0.0263205,0.3186591,0.284859125
OK,Oklahoma,Tulsa,2010,6,7.112087846,0.030464231,0.531290942,0.256409885
OK,Oklahoma,Tulsa,2010,7,6.075761419,0.02833329,0.860272661,0.1516315
OK,Oklahoma,Tulsa,2010,8,8.029813387,0.034401484,0.997656581,0.206048823
OK,Oklahoma,Tulsa,2010,9,7.47260631,0.027926759,0.325596759,0.228060983
OK,Oklahoma,Tulsa,2010,10,9.48117571,0.025359806,0.602619306,0.286387016
OK,Oklahoma,Tulsa,2010,11,7.5956976,0.023881967,0.467656933,0.210918417
OK,Oklahoma,Tulsa,2010,12,9.929675714,0.016844571,0.734063857,0.337797643
OK,Oklahoma,Tulsa,2011,1,10.87547742,0.019280935,0.79194379,0.307601968
OK,Oklahoma,Tulsa,2011,2,11.13610125,0.025096714,0.789089536,0.310186036
OK,Oklahoma,Tulsa,2011,3,7.372583742,0.030469065,0.390916806,0.267488629
OK,Oklahoma,Tulsa,2011,4,7.049537111,0.039287667,0.738562444,0.319972222
OK,Oklahoma,Tulsa,2011,5,6.011959517,0.035038793,0.315118431,0.284861052
OK,Oklahoma,Tulsa,2011,6,6.625006233,0.0402505,0.69819515,0.237459567
OK,Oklahoma,Tulsa,2011,7,7.762413464,0.046318536,1.209740286,0.193348357
OK,Oklahoma,Tulsa,2011,8,10.12354484,0.043959677,0.700230403,0.239597145
OK,Oklahoma,Tulsa,2011,9,10.29148447,0.028290333,0.647380467,0.278836283
OK,Oklahoma,Tulsa,2011,10,9.715607839,0.029162548,1.091845823,0.285193371
OK,Oklahoma,Tulsa,2011,11,8.103529333,0.022618815,1.104933593,0.240148556
OK,Oklahoma,Tulsa,2011,12,10.91649026,0.015237444,1.403339037,0.377869074
OK,Oklahoma,Tulsa,2012,1,9.864544643,0.019586321,0.901583982,0.285583857
OK,Oklahoma,Tulsa,2012,2,10.05429724,0.020558448,0.661306776,0.30746381
OK,Oklahoma,Tulsa,2012,3,8.123835774,0.025988677,0.524264968,0.262189065
OK,Oklahoma,Tulsa,2012,4,7.264920667,0.0304417,0.316922817,0.234479783
OK,Oklahoma,Tulsa,2012,5,7.253867606,0.03621603,0.438864818,0.154278
OK,Oklahoma,Tulsa,2012,6,7.327343095,0.034659286,0.5203855,0.16263131
OK,Oklahoma,Tulsa,2012,7,7.422605032,0.041875032,0.516019871,0.100646903
OK,Oklahoma,Tulsa,2012,8,9.299812,0.0388833,0.7685027,0.1539212
OK,Oklahoma,Tulsa,2012,9,8.787234833,0.033420867,0.5500108,0.161371983
OK,Oklahoma,Tulsa,2012,10,8.340004871,0.026177419,1.043064871,0.178292903
OK,Oklahoma,Tulsa,2012,11,12.14520452,0.022377897,0.990374845,0.269005276
OK,Oklahoma,Tulsa,2012,12,11.06303939,0.019299935,0.740854952,0.231008065
OK,Oklahoma,Tulsa,2013,1,10.95384226,0.019768806,0.923149565,0.273154532
OK,Oklahoma,Tulsa,2013,2,9.186080643,0.028077357,0.665247125,0.28047775
OK,Oklahoma,Tulsa,2013,3,8.470968643,0.034303571,0.808512696,0.242671786
OK,Oklahoma,Tulsa,2013,4,6.643877536,0.036363036,0.492975982,0.206844286
OK,Oklahoma,Tulsa,2013,5,5.384172143,0.028360107,0.057970768,0.1548365
OK,Oklahoma,Tulsa,2013,6,5.096212167,0.0332916,0.121045117,0.134605117
OK,Oklahoma,Tulsa,2013,7,7.400279355,0.034137032,0.138391677,0.194561355
OK,Oklahoma,Tulsa,2013,8,7.255716323,0.029344129,0.228886177,0.19260971
OK,Oklahoma,Tulsa,2013,9,8.824744767,0.031168,0.5794507,0.2247857
OK,Oklahoma,Tulsa,2013,10,6.922871,0.022197806,0.506358097,0.167305694
OK,Oklahoma,Tulsa,2013,11,7.5719661,0.020544267,0.457626367,0.212543133
OK,Oklahoma,Tulsa,2013,12,10.39860174,0.016720774,0.774778,0.227515323
OK,Oklahoma,Tulsa,2014,1,8.920006387,0.024641032,0.71294429,0.145303629
OK,Oklahoma,Tulsa,2014,2,10.443696,0.025851,0.481594964,0.196518768
OK,Oklahoma,Tulsa,2014,3,8.20981836,0.03289344,0.3308788,0.1723838
OK,Oklahoma,Tulsa,2014,4,6.391823714,0.034093071,0.245161893,0.103352946
OK,Oklahoma,Tulsa,2014,5,5.591691065,0.031580581,0.138928726,0.173852839
OK,Oklahoma,Tulsa,2014,6,4.2362143,0.0297986,0.072869833,0.1150882
OK,Oklahoma,Tulsa,2014,7,6.009024,0.030063765,0.249014853,0.081422794
OK,Oklahoma,Tulsa,2014,8,5.76,0.0422666,0.0978031,0.1760322
OK,Oklahoma,Tulsa,2014,9,6.566530448,0.025889345,0.083809155,0.165483207
OK,Oklahoma,Tulsa,2014,10,8.14982955,0.0273813,0.191154,0.1742363
OK,Oklahoma,Tulsa,2014,11,7.537123333,0.0250041,0.2521617,0.209338317
OK,Oklahoma,Tulsa,2014,12,7.816874355,0.013615419,0.269659468,0.247218935
OK,Oklahoma,Tulsa,2015,1,11.05345077,0.018920645,0.403176919,0.293011823
OK,Oklahoma,Tulsa,2015,2,10.773555,0.022882815,0.426079204,0.257256667
OK,Oklahoma,Tulsa,2015,3,10.64839719,0.02586619,0.472964381,0.327688357
OK,Oklahoma,Tulsa,2015,4,7.035787933,0.030594733,0.479350667,0.2301653
OK,Oklahoma,Tulsa,2015,5,5.784537742,0.030891065,0.25075529,0.175070145
OK,Oklahoma,Tulsa,2015,6,5.964705793,0.03101931,0.441372948,0.202609586
OK,Oklahoma,Tulsa,2015,7,6.682062516,0.029470387,0.628781468,0.198273468
OK,Oklahoma,Tulsa,2015,8,8.282684,0.031293067,0.969295017,0.2675848
OK,Oklahoma,Tulsa,2015,9,7.528860067,0.0291917,1.166483567,0.237537133
OK,Oklahoma,Tulsa,2015,10,8.31680629,0.022876774,1.430435661,0.249356274
OK,Oklahoma,Tulsa,2015,11,7.433346033,0.0200181,1.4064078,0.24689095
OK,Oklahoma,Tulsa,2015,12,7.764442774,0.01906629,1.595842403,0.296212742
OK,Oklahoma,Tulsa,2016,1,9.237857133,0.018074867,1.441369133,0.287414433
OK,Oklahoma,Tulsa,2016,2,8.475595296,0.027410481,1.484358463,0.290797741
OK,Oklahoma,Tulsa,2016,3,7.282069935,0.027871065,1.518079177,0.261234274
OR,Oregon,Multnomah,2007,5,12.1098862,0.0276472,1.0611918,0.265926917
OR,Oregon,Multnomah,2007,6,8.58144272,0.02252668,1.03696646,0.1806496
OR,Oregon,Multnomah,2007,7,8.650909321,0.019661393,1.026116089,0.205438036
OR,Oregon,Multnomah,2007,8,10.76659652,0.019634452,1.008825065,0.215421919
OR,Oregon,Multnomah,2007,9,11.90400193,0.016256967,1.032650117,0.246077833
OR,Oregon,Multnomah,2007,10,12.46012442,0.011281935,1.084543,0.501852452
OR,Oregon,Multnomah,2007,11,14.47249732,0.00995004,1.55124686,0.56720646
OR,Oregon,Multnomah,2007,12,12.26548619,0.013884742,1.548980081,0.461556274
OR,Oregon,Multnomah,2008,1,11.91008813,0.017667968,1.340315145,0.402632048
OR,Oregon,Multnomah,2008,2,13.9614571,0.015396517,1.394621362,0.502363793
OR,Oregon,Multnomah,2008,3,11.70339669,0.023503276,1.196994362,0.421467466
OR,Oregon,Multnomah,2008,4,10.16914926,0.027864815,0.507995407,0.362320759
OR,Oregon,Multnomah,2008,5,9.1141031,0.023362067,0.35268375,0.21523645
OR,Oregon,Multnomah,2008,6,6.139941692,0.022628231,0.361879827,0.225012942
OR,Oregon,Multnomah,2008,7,7.535961739,0.021749957,0.335869565,0.22013013
OR,Oregon,Multnomah,2008,8,8.460963129,0.019091355,0.384542984,0.249810097
OR,Oregon,Multnomah,2008,9,14.69209583,0.016749448,1.63815169,0.256167397
OR,Oregon,Multnomah,2008,10,14.2556101,0.010873774,1.465728855,0.433127597
OR,Oregon,Multnomah,2008,11,10.3606225,0.0120937,1.3348439,0.4423438
OR,Oregon,Multnomah,2008,12,11.83967395,0.018344182,1.318904955,0.291178318
OR,Oregon,Multnomah,2009,1,12.50612387,0.012345387,1.259036548,0.338825887
OR,Oregon,Multnomah,2009,2,13.74670029,0.015450857,1.141181875,0.343747768
OR,Oregon,Multnomah,2009,3,9.662069742,0.025667935,1.522702355,0.29628229
OR,Oregon,Multnomah,2009,4,9.978200567,0.026898,1.916666583,0.31173725
OR,Oregon,Multnomah,2009,5,7.329795129,0.027761645,1.638769871,0.253804984
OR,Oregon,Multnomah,2009,6,7.383990176,0.021166647,1.533514235,0.236152529
OR,Oregon,Multnomah,2009,7,7.267156962,0.023360462,1.574664,0.203709212
OR,Oregon,Multnomah,2009,8,9.569508419,0.020240548,1.475651339,0.243814645
OR,Oregon,Multnomah,2009,9,10.52125607,0.0182444,1.7577618,0.280708917
OR,Oregon,Multnomah,2009,10,11.51782371,0.01204029,1.607839726,0.408594516
OR,Oregon,Multnomah,2009,11,10.5363397,0.015425,1.685556017,0.486123183
OR,Oregon,Multnomah,2009,12,12.77939452,0.013669097,2.108548306,0.435517129
OR,Oregon,Multnomah,2010,1,10.15600426,0.014927419,1.574222,0.36008821
OR,Oregon,Multnomah,2010,2,11.80713914,0.0144955,1.579816768,0.396995268
OR,Oregon,Multnomah,2010,3,9.614422581,0.023840065,1.271815548,0.34666371
OR,Oregon,Multnomah,2010,4,8.279737567,0.0277819,1.16527595,0.3209687
OR,Oregon,Multnomah,2010,5,8.255254065,0.025500032,1.126820113,0.275163097
OR,Oregon,Multnomah,2010,6,6.7186594,0.021161133,1.1985214,0.235684517
OR,Oregon,Multnomah,2010,7,7.080023516,0.020246645,1.289230403,0.204374403
OR,Oregon,Multnomah,2010,8,8.283602129,0.021049323,1.510488419,0.242554548
OR,Oregon,Multnomah,2010,9,8.659325367,0.013595867,1.593147883,0.33603835
OR,Oregon,Multnomah,2010,10,10.36346103,0.014586032,1.715195532,0.422715048
OR,Oregon,Multnomah,2010,11,10.9264336,0.013330067,1.540368267,0.46937315
OR,Oregon,Multnomah,2010,12,8.723228323,0.017287871,0.519931016,0.29206529
OR,Oregon,Multnomah,2011,1,10.66973328,0.010478552,1.116400276,0.524769966
OR,Oregon,Multnomah,2011,2,10.51145186,0.017547571,1.196605589,0.4831035
OR,Oregon,Multnomah,2011,3,8.499193742,0.024360323,0.625651903,0.322651323
OR,Oregon,Multnomah,2011,4,7.8095251,0.029134733,0.6202729,0.289435983
OR,Oregon,Multnomah,2011,5,8.445916226,0.026590032,0.650747435,0.27660829
OR,Oregon,Multnomah,2011,6,6.412398667,0.022119533,0.618552033,0.224370067
OR,Oregon,Multnomah,2011,7,4.940414355,0.017848129,0.640985,0.178371677
OR,Oregon,Multnomah,2011,8,6.425530258,0.019340065,0.789407758,0.188250742
OR,Oregon,Multnomah,2011,9,11.21752745,0.018003818,0.576557909,0.272609273
OR,Oregon,Multnomah,2011,10,9.589311583,0.015430583,0.319081208,0.261958208
OR,Oregon,Multnomah,2011,11,11.60986307,0.013382778,0.193055056,0.392141926
OR,Oregon,Multnomah,2011,12,15.50318616,0.005424581,1.185922645,0.569309355
OR,Oregon,Multnomah,2012,1,12.67665084,0.01408832,0.88209174,0.45189258
OR,Oregon,Multnomah,2012,2,8.769850737,0.019436474,0.665433974,0.328000026
OR,Oregon,Multnomah,2012,3,9.81773484,0.02522996,0.47299112,0.3276232
OR,Oregon,Multnomah,2012,4,8.857349133,0.025427833,0.3940135,0.28131665
OR,Oregon,Multnomah,2012,5,7.980567516,0.029469097,0.445033774,0.241603645
OR,Oregon,Multnomah,2012,6,6.2359481,0.020230533,0.424827933,0.201592967
OR,Oregon,Multnomah,2012,7,5.73005796,0.02161332,0.35956988,0.17886772
OR,Oregon,Multnomah,2012,8,7.677062839,0.024839968,0.585382452,0.212413065
OR,Oregon,Multnomah,2012,9,11.59086537,0.021787533,0.5374155,0.273441767
OR,Oregon,Multnomah,2012,10,10.02736959,0.018100529,0.943941882,0.300694353
OR,Oregon,Multnomah,2012,11,9.9158696,0.012304167,1.063854183,0.380851483
OR,Oregon,Multnomah,2012,12,10.01862842,0.018115516,0.887400806,0.40187879
OR,Oregon,Multnomah,2013,1,11.82698362,0.013864966,1.361372966,0.353825655
OR,Oregon,Multnomah,2013,2,11.9974915,0.016567583,1.0608915,0.373886042
OR,Oregon,Multnomah,2013,3,12.29657868,0.020193484,1.127603532,0.334889758
OR,Oregon,Multnomah,2013,4,7.988333067,0.026013833,0.825403217,0.237679267
OR,Oregon,Multnomah,2013,5,6.957915655,0.025729897,0.86083019,0.193201086
OR,Oregon,Multnomah,2013,6,5.754979,0.021515962,0.955298327,0.159151423
OR,Oregon,Multnomah,2013,7,4.939468567,0.0218417,0.86576255,0.138689283
OR,Oregon,Multnomah,2013,8,7.113364,0.018192548,1.142171758,0.171877274
OR,Oregon,Multnomah,2013,9,8.521739176,0.017845647,1.017416647,0.231384382
OR,Oregon,Multnomah,2013,10,13.75186228,0.0071634,1.30897812,0.44408426
OR,Oregon,Multnomah,2013,11,10.9364009,0.013923633,1.1607869,0.361060433
OR,Oregon,Multnomah,2013,12,14.564573,0.007314484,1.219595258,0.499195597
OR,Oregon,Multnomah,2014,1,10.64130061,0.012051065,0.94975729,0.320765774
OR,Oregon,Multnomah,2014,2,9.925366545,0.022219782,0.886589345,0.272138964
OR,Oregon,Multnomah,2014,3,10.27620971,0.022708355,0.989106903,0.299776871
OR,Oregon,Multnomah,2014,4,7.9201317,0.0283111,0.802593367,0.23616175
OR,Oregon,Multnomah,2014,5,6.719852069,0.027428207,0.954505879,0.198779569
OR,Oregon,Multnomah,2014,6,5.552493444,0.023277778,0.813208194,0.145860806
OR,Oregon,Multnomah,2014,7,5.841053032,0.021845452,0.885846194,0.173141839
OR,Oregon,Multnomah,2014,8,7.221383774,0.02189371,1.190854177,0.216686242
OR,Oregon,Multnomah,2014,9,9.4437405,0.022000038,0.751665788,0.223551942
OR,Oregon,Multnomah,2014,10,10.083871,0.014668032,0.751096145,0.293145919
OR,Oregon,Multnomah,2014,11,8.608001,0.018480917,0.51005925,0.20937675
OR,Oregon,Multnomah,2014,12,9.548497917,0.016129333,0.427168604,0.275633583
OR,Oregon,Multnomah,2015,1,10.59461197,0.008466387,0.819413339,0.384077806
OR,Oregon,Multnomah,2015,2,11.11070579,0.015168679,0.750631339,0.353457071
OR,Oregon,Multnomah,2015,3,12.67079832,0.019052484,0.64213679,0.448591613
OR,Oregon,Multnomah,2015,4,8.805196567,0.026843133,0.46062285,0.278314433
OR,Oregon,Multnomah,2015,5,6.427588871,0.028680032,0.4437365,0.208252774
OR,Oregon,Multnomah,2015,6,6.201579833,0.0275972,0.6152881,0.157627533
OR,Oregon,Multnomah,2015,7,6.440737677,0.024039,0.445649032,0.156954871
OR,Oregon,Multnomah,2015,8,7.180152613,0.024305097,0.242390048,0.181323613
OR,Oregon,Multnomah,2015,9,10.39930557,0.015733367,0.303150583,0.23453905
OR,Oregon,Multnomah,2015,10,11.55742745,0.012478516,0.474355,0.32219121
